date,company,likecount,retweetcount
1563383388000,Pfizer,12,0
1563379201000,Pfizer,16,8
1563370200000,Pfizer,25,4
1563284125000,Pfizer,7,3
1563216810000,Pfizer,95,18
1563156173000,Pfizer,0,0
1563071957000,Pfizer,0,0
1562794081000,Pfizer,17,3
1562785800000,Pfizer,12,4
1562723400000,Pfizer,0,0
1562687144000,Pfizer,15,3
1562248211000,Pfizer,30,8
1562076272000,Pfizer,6,2
1561989442000,Pfizer,8,4
1561986000000,Pfizer,39,8
1561911306000,Pfizer,22,5
1561821061000,Pfizer,9,1
1561814346000,Pfizer,12,5
1561738022000,Pfizer,26,6
1561727701000,Pfizer,2,1
1561640471000,Pfizer,42,6
1561586572000,Pfizer,10,3
1561562567000,Pfizer,88,19
1561488347000,Pfizer,8,1
1561478390000,Pfizer,9,2
1561419929000,Pfizer,0,0
1561253698000,Pfizer,25,5
1561239337000,Pfizer,77,10
1561221072000,Pfizer,101,16
1561160676000,Pfizer,23,2
1561160521000,Pfizer,12,4
1561155366000,Pfizer,20,8
1561132981000,Pfizer,11,5
1561126934000,Pfizer,21,2
1561076596000,Pfizer,28,2
1561061345000,Pfizer,12,2
1561055173000,Pfizer,14,3
1561039920000,Pfizer,46,6
1560984541000,Pfizer,15,5
1560983424000,Pfizer,2,0
1560975429000,Pfizer,10,2
1560973621000,Pfizer,5,2
1560949200000,Pfizer,18,5
1560947801000,Pfizer,34,12
1560947627000,Pfizer,3,0
1560947404000,Pfizer,6,3
1560916868000,Pfizer,44,25
1560800228000,Pfizer,2,0
1560800147000,Pfizer,4,1
1560778200000,Pfizer,8,2
1560709996000,Pfizer,24,4
1560600001000,Pfizer,18,1
1560538801000,Pfizer,24,7
1560533982000,Pfizer,13,1
1560449341000,Pfizer,15,5
1560430801000,Pfizer,11,2
1560366001000,Pfizer,17,4
1560354480000,Pfizer,0,0
1560282907000,Pfizer,15,1
1560282907000,Pfizer,7,3
1560282907000,Pfizer,0,0
1560282907000,Pfizer,15,1
1560200594000,Pfizer,0,0
1560183060000,Pfizer,11,4
1560171606000,Pfizer,18,6
1560088806000,Pfizer,7,3
1560013206000,Pfizer,15,6
1560008820000,Pfizer,8,4
1560002401000,Pfizer,1,0
1559838060000,Pfizer,18,5
1559769703000,Pfizer,75,32
1559769702000,Pfizer,68,33
1559769702000,Pfizer,59,34
1559769702000,Pfizer,173,83
1559744102000,Pfizer,17,6
1559742363000,Pfizer,12,2
1559739620000,Pfizer,30,8
1559736901000,Pfizer,10,3
1559691180000,Pfizer,6,0
1559677381000,Pfizer,12,1
1559674801000,Pfizer,34,6
1559665593000,Pfizer,9,2
1559664889000,Pfizer,25,6
1559661000000,Pfizer,4,2
1559653207000,Pfizer,24,4
1559574040000,Pfizer,28,5
1559568600000,Pfizer,70,23
1559567019000,Pfizer,10,3
1559487646000,Pfizer,18,5
1559484006000,Pfizer,24,5
1559480433000,Pfizer,17,1
1559478333000,Pfizer,0,0
1559424875000,Pfizer,38,17
1559400732000,Pfizer,259,54
1559394060000,Pfizer,30,5
1559391240000,Pfizer,14,4
1559330746000,Pfizer,28,5
1559329201000,Pfizer,9,1
1559322001000,Pfizer,8,3
1559318462000,Pfizer,17,7
1559314802000,Pfizer,3,3
1559311207000,Pfizer,33,11
1559307601000,Pfizer,10,1
1559307301000,Pfizer,4,1
1559302560000,Pfizer,13,7
1559258451000,Pfizer,13,4
1559248253000,Pfizer,38,9
1559232685000,Pfizer,43,11
1559225461000,Pfizer,15,6
1559217602000,Pfizer,16,3
1559172481000,Pfizer,11,6
1559164800000,Pfizer,9,4
1559151240000,Pfizer,3,1
1559148061000,Pfizer,14,3
1559140981000,Pfizer,5,3
1559082420000,Pfizer,23,12
1559000640000,Pfizer,21,3
1558704600000,Pfizer,63,29
1558642573000,Pfizer,35,7
1558621800000,Pfizer,9,1
1558618200000,Pfizer,20,7
1558615201000,Pfizer,3,2
1558443601000,Pfizer,27,2
1558441800000,Pfizer,30,16
1558394100000,Pfizer,141,24
1558392301000,Pfizer,13,3
1558387200000,Pfizer,11,3
1558384201000,Pfizer,5,3
1558372680000,Pfizer,8,4
1558367462000,Pfizer,60,18
1558360800000,Pfizer,8,2
1558360758000,Pfizer,20,3
1558355041000,Pfizer,16,5
1558304700000,Pfizer,20,6
1558302151000,Pfizer,5,3
1558298512000,Pfizer,6,1
1558293540000,Pfizer,17,8
1558276783000,Pfizer,14,5
1558272600000,Pfizer,35,11
1558272061000,Pfizer,20,5
1558193281000,Pfizer,12,5
1558127461000,Pfizer,29,7
1558122314000,Pfizer,22,4
1558117861000,Pfizer,6,4
1558117381000,Pfizer,7,4
1558115345000,Pfizer,38,9
1558112401000,Pfizer,97,41
1558110060000,Pfizer,10,5
1558108800000,Pfizer,8,2
1558101721000,Pfizer,13,4
1558039861000,Pfizer,13,5
1558027923000,Pfizer,9,6
1558027287000,Pfizer,1,0
1558009073000,Pfizer,7,3
1557960421000,Pfizer,12,5
1557958094000,Pfizer,12,2
1557855661000,Pfizer,11,6
1557843572000,Pfizer,8,2
1557669301000,Pfizer,21,1
1557666001000,Pfizer,10,3
1557521401000,Pfizer,31,11
1557494371000,Pfizer,14,5
1557439200000,Pfizer,14,4
1557430041000,Pfizer,52,7
1557428893000,Pfizer,1,0
1557425460000,Pfizer,17,4
1557409512000,Pfizer,33,8
1557408191000,Pfizer,18,3
1557404660000,Pfizer,33,10
1557360600000,Pfizer,34,14
1557359100000,Pfizer,29,6
1557353177000,Pfizer,25,10
1557331741000,Pfizer,14,5
1557327494000,Pfizer,15,4
1557243157000,Pfizer,13,4
1557237600000,Pfizer,14,5
1557158641000,Pfizer,27,7
1557156919000,Pfizer,18,3
1556899201000,Pfizer,18,7
1556737201000,Pfizer,13,6
1556726220000,Pfizer,13,7
1556715601000,Pfizer,68,27
1556629210000,Pfizer,18,7
1556575209000,Pfizer,13,6
1556460001000,Pfizer,130,46
1556297674000,Pfizer,21,6
1556296154000,Pfizer,13,6
1556285400000,Pfizer,17,10
1556283602000,Pfizer,14,6
1556228041000,Pfizer,17,10
1556218812000,Pfizer,181,54
1556134392000,Pfizer,73,31
1556124780000,Pfizer,104,31
1556109006000,Pfizer,14,6
1556035201000,Pfizer,11,5
1555939800000,Pfizer,48,16
1555879965000,Pfizer,25,7
1555783178000,Pfizer,30,17
1555623003000,Pfizer,12,8
1555600501000,Pfizer,16,8
1555594200000,Pfizer,50,9
1555520401000,Pfizer,14,3
1555517941000,Pfizer,17,5
1555513200000,Pfizer,39,10
1555507801000,Pfizer,35,11
1555441747000,Pfizer,27,11
1555430402000,Pfizer,13,3
1555423214000,Pfizer,125,72
1555419602000,Pfizer,16,4
1555341314000,Pfizer,23,5
1555332064000,Pfizer,19,12
1555171258000,Pfizer,0,0
1555170297000,Pfizer,36,14
1555095601000,Pfizer,10,4
1555074003000,Pfizer,13,3
1555070401000,Pfizer,8,4
1555016412000,Pfizer,28,7
1555011810000,Pfizer,13,5
1554929193000,Pfizer,20,8
1554924324000,Pfizer,26,5
1554921216000,Pfizer,27,18
1554908139000,Pfizer,23,6
1554411408000,Pfizer,1,0
1554327001000,Pfizer,17,2
1554299280000,Pfizer,18,5
1554242401000,Pfizer,12,3
1554236732000,Pfizer,18,4
1554220140000,Pfizer,0,0
1554220122000,Pfizer,1,0
1554212779000,Pfizer,34,6
1554124653000,Pfizer,31,9
1554069600000,Pfizer,15,4
1554051720000,Pfizer,19,2
1554049911000,Pfizer,18,2
1553882929000,Pfizer,93,21
1553789702000,Pfizer,7,5
1553779506000,Pfizer,37,10
1553609728000,Pfizer,13,2
1553594412000,Pfizer,25,10
1553547601000,Pfizer,6,2
1553529601000,Pfizer,7,1
1553522420000,Pfizer,14,1
1553276415000,Pfizer,55,17
1553266801000,Pfizer,10,3
1553200448000,Pfizer,0,0
1553199696000,Pfizer,50,8
1553106658000,Pfizer,0,0
1553097602000,Pfizer,13,4
1553002201000,Pfizer,14,2
1552914001000,Pfizer,18,2
1552585141000,Pfizer,38,14
1552582325000,Pfizer,37,9
1552494521000,Pfizer,32,8
1552436586000,Pfizer,45,12
1552429811000,Pfizer,21,8
1552426206000,Pfizer,8,4
1552397923000,Pfizer,16,3
1552305990000,Pfizer,26,5
1552236313000,Pfizer,37,8
1552055807000,Pfizer,59,18
1552053195000,Pfizer,49,10
1552008299000,Pfizer,25,4
1551886520000,Pfizer,19,5
1551879002000,Pfizer,16,6
1551797940000,Pfizer,13,4
1551715863000,Pfizer,15,5
1551708001000,Pfizer,17,6
1551667044000,Pfizer,0,0
1551543721000,Pfizer,7,3
1551477290000,Pfizer,0,0
1551476727000,Pfizer,16,3
1551474692000,Pfizer,9,1
1551471061000,Pfizer,15,2
1551469320000,Pfizer,9,2
1551468241000,Pfizer,6,1
1551466404000,Pfizer,10,2
1551453301000,Pfizer,11,1
1551447624000,Pfizer,0,0
1551446280000,Pfizer,17,3
1551384601000,Pfizer,6,2
1551371160000,Pfizer,40,14
1551363721000,Pfizer,15,4
1551294693000,Pfizer,34,4
1551280260000,Pfizer,14,5
1551211746000,Pfizer,18,16
1551208707000,Pfizer,7,0
1551204526000,Pfizer,13,2
1551198794000,Pfizer,20,2
1551198283000,Pfizer,10,2
1551197332000,Pfizer,28,5
1551197244000,Pfizer,16,2
1551197176000,Pfizer,32,8
1551197157000,Pfizer,26,10
1551197084000,Pfizer,26,4
1551197013000,Pfizer,34,7
1551193681000,Pfizer,10,3
1551105338000,Pfizer,69,33
1551101379000,Pfizer,12,3
1550861188000,Pfizer,0,0
1550764141000,Pfizer,13,5
1550676551000,Pfizer,22,4
1550603067000,Pfizer,7,2
1550596932000,Pfizer,27,8
1550588238000,Pfizer,16,6
1550500200000,Pfizer,150,70
1550422622000,Pfizer,13,10
1550322000000,Pfizer,12,5
1550261908000,Pfizer,158,32
1550236438000,Pfizer,0,0
1550169071000,Pfizer,76,21
1550160270000,Pfizer,20,9
1550086472000,Pfizer,21,6
1549984260000,Pfizer,10,5
1549921437000,Pfizer,15,11
1549637040000,Pfizer,48,16
1549481611000,Pfizer,23,12
1549422381000,Pfizer,1,0
1549379041000,Pfizer,19,7
1549293241000,Pfizer,105,30
1549290600000,Pfizer,228,95
1549286105000,Pfizer,113,43
1549256460000,Pfizer,107,44
1549041061000,Pfizer,16,4
1548953461000,Pfizer,12,4
1548870536000,Pfizer,10,3
1548781921000,Pfizer,12,6
1548707794000,Pfizer,0,0
1548433921000,Pfizer,14,4
1548269043000,Pfizer,16,8
1548250200000,Pfizer,47,11
1548218148000,Pfizer,0,0
1547842499000,Pfizer,0,0
1547819190000,Pfizer,11,5
1547765491000,Pfizer,90,28
1547737861000,Pfizer,10,13
1547670329000,Pfizer,20,7
1547392980000,Pfizer,21,13
1547303077000,Pfizer,0,0
1547231591000,Pfizer,11,7
1547224361000,Pfizer,29,9
1547155592000,Pfizer,11,7
1547134501000,Pfizer,11,1
1547125260000,Pfizer,16,13
1547071380000,Pfizer,10,9
1547061300000,Pfizer,9,5
1547050500000,Pfizer,9,6
1546996260000,Pfizer,14,10
1546988040000,Pfizer,14,5
1546982324000,Pfizer,16,5
1546889461000,Pfizer,38,13
1546886625000,Pfizer,10,6
1546876016000,Pfizer,22,2
1546871101000,Pfizer,12,5
1546803532000,Pfizer,52,14
1546627801000,Pfizer,22,7
1546624334000,Pfizer,0,0
1546609531000,Pfizer,0,0
1546359001000,Pfizer,20,6
1546351266000,Pfizer,29,8
1669294813000,Moderna,40,5
1669143602000,Moderna,11,0
1669143601000,Moderna,19,1
1669049402000,Moderna,23,9
1669049401000,Moderna,70,21
1668690945000,Moderna,24,1
1668627913000,Moderna,8,0
1668627912000,Moderna,20,3
1668627912000,Moderna,8,0
1668627911000,Moderna,26,3
1668541575000,Moderna,16,2
1668541574000,Moderna,26,2
1668536016000,Moderna,19,3
1668452328000,Moderna,28,6
1668445202000,Moderna,18,4
1668431209000,Moderna,43,12
1668431209000,Moderna,46,12
1668430709000,Moderna,145,46
1668192317000,Moderna,28,6
1668178877000,Moderna,28,3
1668096369000,Moderna,14,0
1668096368000,Moderna,35,5
1668084194000,Moderna,24,2
1668025820000,Moderna,16,1
1668025820000,Moderna,25,2
1667935690000,Moderna,8,0
1667935689000,Moderna,16,1
1667925983000,Moderna,17,1
1667855686000,Moderna,11,2
1667855686000,Moderna,16,0
1667855685000,Moderna,39,5
1667843865000,Moderna,25,7
1667843865000,Moderna,19,4
1667843864000,Moderna,163,22
1667834192000,Moderna,20,3
1667600697000,Moderna,3,0
1667574001000,Moderna,31,2
1667574000000,Moderna,37,6
1667491202000,Moderna,28,5
1667491201000,Moderna,47,6
1667481660000,Moderna,54,12
1667473687000,Moderna,49,5
1667400509000,Moderna,12,1
1667400508000,Moderna,36,5
1667331976000,Moderna,13,0
1667307611000,Moderna,18,1
1667307611000,Moderna,45,13
1667249778000,Moderna,75,10
1667217613000,Moderna,62,9
1666971026000,Moderna,32,10
1666967038000,Moderna,19,3
1666903264000,Moderna,15,0
1666903230000,Moderna,28,4
1666707094000,Moderna,13,1
1666707093000,Moderna,10,0
1666707093000,Moderna,31,5
1666702838000,Moderna,17,1
1666702838000,Moderna,46,4
1666620019000,Moderna,60,23
1666482381000,Moderna,11,0
1666482381000,Moderna,12,1
1666482379000,Moderna,60,8
1666382703000,Moderna,24,3
1666373689000,Moderna,7,1
1666292401000,Moderna,12,2
1666284936000,Moderna,10,0
1666208344000,Moderna,19,1
1666208343000,Moderna,21,1
1666208343000,Moderna,49,9
1666204551000,Moderna,12,3
1666204550000,Moderna,33,7
1666198057000,Moderna,15,1
1666181428000,Moderna,23,4
1666181428000,Moderna,19,2
1666181427000,Moderna,15,4
1666181427000,Moderna,66,22
1666123200000,Moderna,10,0
1666123200000,Moderna,15,1
1666095607000,Moderna,36,6
1666015207000,Moderna,53,14
1666010619000,Moderna,34,8
1666010619000,Moderna,36,15
1665760758000,Moderna,47,1
1665585951000,Moderna,42,10
1665585951000,Moderna,34,10
1665585950000,Moderna,160,54
1665573768000,Moderna,104,25
1665496807000,Moderna,40,8
1665061724000,Moderna,30,3
1664993132000,Moderna,59,6
1664798420000,Moderna,68,15
1664539200000,Moderna,50,5
1664453232000,Moderna,23,2
1664453232000,Moderna,50,4
1664373609000,Moderna,30,1
1664370157000,Moderna,37,4
1664370156000,Moderna,63,15
1664201334000,Moderna,86,20
1663934402000,Moderna,279,30
1663934401000,Moderna,204,60
1663848002000,Moderna,23,4
1663773196000,Moderna,15,0
1663704001000,Moderna,40,9
1663585218000,Moderna,77,22
1663334629000,Moderna,33,5
1663243202000,Moderna,31,2
1663243201000,Moderna,93,20
1663074001000,Moderna,59,10
1663012350000,Moderna,22,2
1662985114000,Moderna,61,4
1662985113000,Moderna,93,32
1662980403000,Moderna,55,6
1662859141000,Moderna,42,4
1662848091000,Moderna,43,5
1662837484000,Moderna,42,5
1662821473000,Moderna,80,9
1662640446000,Moderna,24,6
1662640446000,Moderna,33,7
1662640445000,Moderna,14,0
1662640445000,Moderna,12,0
1662640445000,Moderna,12,0
1662640444000,Moderna,55,11
1662487204000,Moderna,35,5
1662476081000,Moderna,8,0
1662476081000,Moderna,33,7
1662138527000,Moderna,166,21
1662045417000,Moderna,40,3
1662045417000,Moderna,51,12
1662039019000,Moderna,28,7
1662039019000,Moderna,57,10
1661956494000,Moderna,255,103
1661943601000,Moderna,16,2
1661943601000,Moderna,63,11
1661892263000,Moderna,30,9
1661864524000,Moderna,27,6
1661864523000,Moderna,20,1
1661864523000,Moderna,34,12
1661787631000,Moderna,24,5
1661776263000,Moderna,59,11
1661776263000,Moderna,34,1
1661776262000,Moderna,60,16
1661515588000,Moderna,52,23
1661515588000,Moderna,150,79
1661439603000,Moderna,75,22
1661431600000,Moderna,114,17
1661338813000,Moderna,64,9
1661285343000,Moderna,144,18
1661285343000,Moderna,95,12
1661285342000,Moderna,594,165
1661259624000,Moderna,12,1
1661259623000,Moderna,33,7
1661171952000,Moderna,35,9
1661171951000,Moderna,122,26
1660928293000,Moderna,33,9
1660834820000,Moderna,47,9
1660748405000,Moderna,88,10
1660744895000,Moderna,36,7
1660654807000,Moderna,74,17
1660562004000,Moderna,63,9
1660562003000,Moderna,84,21
1660562003000,Moderna,288,125
1660324965000,Moderna,18,3
1660230003000,Moderna,644,137
1660129208000,Moderna,62,10
1660051802000,Moderna,34,5
1660051801000,Moderna,95,21
1659539857000,Moderna,32,7
1659530141000,Moderna,65,8
1659527917000,Moderna,22,2
1659527916000,Moderna,35,10
1659366950000,Moderna,124,19
1659096426000,Moderna,283,106
1658852315000,Moderna,46,12
1658499755000,Moderna,18,2
1658499754000,Moderna,15,0
1658499754000,Moderna,43,10
1658415563000,Moderna,48,10
1658319264000,Moderna,41,3
1658239224000,Moderna,20,5
1658199961000,Moderna,22,2
1658199961000,Moderna,14,2
1658199957000,Moderna,55,11
1657911567000,Moderna,33,5
1657911566000,Moderna,57,13
1657831123000,Moderna,71,16
1657812931000,Moderna,44,7
1657812930000,Moderna,75,20
1657646018000,Moderna,27,3
1657627201000,Moderna,20,0
1657627200000,Moderna,96,22
1657541283000,Moderna,293,48
1657541282000,Moderna,138,21
1657541281000,Moderna,898,251
1657232101000,Moderna,29,6
1657105201000,Moderna,49,12
1656943207000,Moderna,37,3
1656611237000,Moderna,120,18
1656611237000,Moderna,180,46
1656341863000,Moderna,37,9
1656075609000,Moderna,29,7
1655896427000,Moderna,245,19
1655896427000,Moderna,178,27
1655896427000,Moderna,798,223
1655853123000,Moderna,25,1
1655853123000,Moderna,30,2
1655853120000,Moderna,113,24
1655815045000,Moderna,12,0
1655809225000,Moderna,26,1
1655471488000,Moderna,63,10
1655471488000,Moderna,57,9
1655471487000,Moderna,287,56
1655298009000,Moderna,13,0
1655298008000,Moderna,27,0
1655229841000,Moderna,32,5
1655124559000,Moderna,24,9
1654785674000,Moderna,9,0
1654785628000,Moderna,40,8
1654721277000,Moderna,102,14
1654686695000,Moderna,1466,528
1654614329000,Moderna,24,2
1654600134000,Moderna,35,5
1654600133000,Moderna,118,28
1654277651000,Moderna,44,6
1654269795000,Moderna,34,9
1654176714000,Moderna,20,4
1654176714000,Moderna,19,5
1654176713000,Moderna,50,12
1654088447000,Moderna,38,8
1654005600000,Moderna,92,15
1653997753000,Moderna,25,2
1653997752000,Moderna,63,11
1653416825000,Moderna,24,2
1653395289000,Moderna,42,5
1653393600000,Moderna,51,4
1653332579000,Moderna,57,4
1653069624000,Moderna,33,2
1653058801000,Moderna,33,1
1652976002000,Moderna,61,12
1652958000000,Moderna,21,2
1652897648000,Moderna,15,2
1652897598000,Moderna,60,18
1652888586000,Moderna,70,5
1652876242000,Moderna,30,6
1652876242000,Moderna,105,30
1652799601000,Moderna,21,1
1652792133000,Moderna,22,2
1652792133000,Moderna,35,8
1652713203000,Moderna,20,0
1652713202000,Moderna,72,10
1652464805000,Moderna,20,0
1652464803000,Moderna,63,1
1652450401000,Moderna,42,3
1652425203000,Moderna,33,2
1652425202000,Moderna,53,7
1652366326000,Moderna,70,4
1652353219000,Moderna,28,1
1652273700000,Moderna,51,10
1652127402000,Moderna,41,9
1652104936000,Moderna,45,8
1652023827000,Moderna,71,8
1651847504000,Moderna,35,3
1651672800000,Moderna,47,5
1651672200000,Moderna,68,14
1651671600000,Moderna,112,24
1651670972000,Moderna,55,9
1651662570000,Moderna,34,7
1651662570000,Moderna,23,2
1651662569000,Moderna,39,12
1651262402000,Moderna,36,6
1651258414000,Moderna,220,53
1651246909000,Moderna,38,3
1651246858000,Moderna,180,36
1651243265000,Moderna,30,3
1651243265000,Moderna,116,25
1651144689000,Moderna,97,16
1651144688000,Moderna,975,321
1651089602000,Moderna,28,2
1651064940000,Moderna,13,0
1651064939000,Moderna,44,4
1651060808000,Moderna,95,18
1650974420000,Moderna,90,10
1650974419000,Moderna,109,25
1650898804000,Moderna,60,10
1650657602000,Moderna,30,6
1650650413000,Moderna,28,5
1650650413000,Moderna,21,2
1650650412000,Moderna,39,6
1650558540000,Moderna,14,1
1650558540000,Moderna,14,2
1650558540000,Moderna,31,8
1650549694000,Moderna,33,6
1650458481000,Moderna,140,23
1650383537000,Moderna,32,5
1650371003000,Moderna,166,35
1650371002000,Moderna,119,17
1650371002000,Moderna,587,215
1649689205000,Moderna,20,2
1649689203000,Moderna,22,5
1649682810000,Moderna,11,3
1649682810000,Moderna,41,6
1649680683000,Moderna,42,7
1649680682000,Moderna,44,10
1649680682000,Moderna,22,3
1649680681000,Moderna,88,22
1649449011000,Moderna,36,5
1649347206000,Moderna,38,6
1649332442000,Moderna,37,9
1649332442000,Moderna,38,9
1649332441000,Moderna,59,18
1649107527000,Moderna,0,0
1649078177000,Moderna,65,8
1648836347000,Moderna,29,4
1648670401000,Moderna,50,9
1648565102000,Moderna,58,14
1648565101000,Moderna,128,47
1648481127000,Moderna,38,7
1648481127000,Moderna,98,32
1648231200000,Moderna,17,2
1648220402000,Moderna,61,9
1648138390000,Moderna,66,13
1648136762000,Moderna,74,17
1648136759000,Moderna,87,21
1648135079000,Moderna,59,10
1648131911000,Moderna,81,16
1648131484000,Moderna,299,75
1648131134000,Moderna,39,10
1648131132000,Moderna,46,8
1648128318000,Moderna,31,7
1648128317000,Moderna,41,10
1648127592000,Moderna,39,3
1648127591000,Moderna,99,37
1648126921000,Moderna,74,18
1648123806000,Moderna,58,10
1648123509000,Moderna,38,9
1648079057000,Moderna,52,9
1648079053000,Moderna,103,17
1648037295000,Moderna,353,68
1648037294000,Moderna,211,32
1648037294000,Moderna,945,369
1647953721000,Moderna,53,13
1647953721000,Moderna,74,13
1647953721000,Moderna,150,30
1647874803000,Moderna,37,4
1647864429000,Moderna,17,3
1647864429000,Moderna,56,12
1647615600000,Moderna,37,3
1647566412000,Moderna,52,14
1647566410000,Moderna,197,58
1647536804000,Moderna,21,0
1647529383000,Moderna,40,3
1647529382000,Moderna,111,22
1647451803000,Moderna,26,5
1647436937000,Moderna,24,4
1647436937000,Moderna,53,14
1647370801000,Moderna,37,12
1647365402000,Moderna,38,6
1647354641000,Moderna,40,4
1647264304000,Moderna,52,10
1647264304000,Moderna,50,9
1647264145000,Moderna,431,144
1647017774000,Moderna,25,4
1646927684000,Moderna,90,19
1646920511000,Moderna,149,57
1646918710000,Moderna,14,3
1646918709000,Moderna,34,9
1646776450000,Moderna,44,8
1646766001000,Moderna,15,4
1646754413000,Moderna,34,8
1646744416000,Moderna,34,4
1646710803000,Moderna,99,13
1646698257000,Moderna,31,6
1646698257000,Moderna,28,9
1646698256000,Moderna,14,2
1646698256000,Moderna,19,3
1646698255000,Moderna,67,12
1646660914000,Moderna,119,33
1646659847000,Moderna,130,84
1646659846000,Moderna,813,553
1646592029000,Moderna,164,25
1646345471000,Moderna,65,10
1646345471000,Moderna,81,16
1646317924000,Moderna,37,9
1646172303000,Moderna,7,0
1646172303000,Moderna,22,1
1646100723000,Moderna,86,16
1646086175000,Moderna,7,0
1646083261000,Moderna,47,7
1646071352000,Moderna,39,5
1646066407000,Moderna,51,9
1645823212000,Moderna,40,6
1645813991000,Moderna,32,1
1645805803000,Moderna,26,4
1645801444000,Moderna,43,4
1645718204000,Moderna,26,2
1645718203000,Moderna,57,15
1645711043000,Moderna,44,6
1645710872000,Moderna,35,12
1645710712000,Moderna,33,5
1645709482000,Moderna,86,25
1645709400000,Moderna,54,19
1645708942000,Moderna,120,47
1645703987000,Moderna,42,12
1645649369000,Moderna,16,3
1645649324000,Moderna,35,5
1645625131000,Moderna,20,2
1645625131000,Moderna,18,2
1645625130000,Moderna,75,17
1645568704000,Moderna,26,4
1645568703000,Moderna,62,20
1645564502000,Moderna,35,7
1645535620000,Moderna,17,3
1645535620000,Moderna,115,26
1645220560000,Moderna,56,9
1645219173000,Moderna,14,3
1645219077000,Moderna,36,7
1645216673000,Moderna,102,18
1645212694000,Moderna,24,0
1645212661000,Moderna,22,1
1645207143000,Moderna,207,92
1645203841000,Moderna,13,1
1645189783000,Moderna,217,46
1645117239000,Moderna,24,5
1645109236000,Moderna,69,12
1645054491000,Moderna,27,2
1645054490000,Moderna,71,11
1645052819000,Moderna,70,12
1645036031000,Moderna,38,6
1645020774000,Moderna,25,2
1645020774000,Moderna,51,11
1644966305000,Moderna,113,42
1644616571000,Moderna,37,4
1644599262000,Moderna,44,1
1644590746000,Moderna,41,6
1644527727000,Moderna,46,8
1644503710000,Moderna,47,4
1644437439000,Moderna,59,4
1644418346000,Moderna,874,489
1644346482000,Moderna,58,12
1644337493000,Moderna,46,3
1644337492000,Moderna,114,14
1643992015000,Moderna,87,15
1643988592000,Moderna,54,11
1643895197000,Moderna,59,11
1643840990000,Moderna,61,10
1643831013000,Moderna,85,17
1643830992000,Moderna,43,5
1643746754000,Moderna,74,13
1643733128000,Moderna,55,12
1643663025000,Moderna,49,12
1643647682000,Moderna,90,18
1643645269000,Moderna,170,30
1643645268000,Moderna,755,265
1643400973000,Moderna,43,5
1643395986000,Moderna,65,16
1643394789000,Moderna,41,8
1643317259000,Moderna,101,26
1643317238000,Moderna,227,59
1643315595000,Moderna,108,22
1643314382000,Moderna,54,7
1643304599000,Moderna,70,21
1643292381000,Moderna,1184,120
1643292380000,Moderna,22201,7868
1643253134000,Moderna,53,16
1643253133000,Moderna,131,41
1643237670000,Moderna,80,27
1643235905000,Moderna,103,17
1643149586000,Moderna,46,6
1643149585000,Moderna,142,29
1643140860000,Moderna,17,4
1643140797000,Moderna,70,21
1642795055000,Moderna,52,8
1642606794000,Moderna,65,8
1642606692000,Moderna,121,39
1642600720000,Moderna,111,13
1642435045000,Moderna,21,1
1642435027000,Moderna,69,13
1642259150000,Moderna,87,16
1642188383000,Moderna,31,6
1642187686000,Moderna,38,6
1642170740000,Moderna,21,5
1642086861000,Moderna,43,8
1641841747000,Moderna,106,14
1641822452000,Moderna,58,10
1641821836000,Moderna,66,13
1641821354000,Moderna,334,52
1641821057000,Moderna,55,6
1641816669000,Moderna,59,11
1641814783000,Moderna,58,11
1641502894000,Moderna,59,15
1641417336000,Moderna,52,9
1641416778000,Moderna,192,40
1641410988000,Moderna,57,11
1641410960000,Moderna,74,25
1641398525000,Moderna,70,15
1641395709000,Moderna,40,9
1641392540000,Moderna,49,6
1641384405000,Moderna,518,130
1641330958000,Moderna,62,11
1641301292000,Moderna,53,7
1641301291000,Moderna,73,12
1641227671000,Moderna,80,11
1641224590000,Moderna,66,10
1641222173000,Moderna,64,8
1640998809000,Moderna,296,23
1640727012000,Moderna,179,85
1640640892000,Moderna,114,16
1640287488000,Moderna,217,19
1640206232000,Moderna,116,28
1640100909000,Moderna,61,13
1640015700000,Moderna,360,119
1639994513000,Moderna,688,355
1639759380000,Moderna,116,22
1639686511000,Moderna,40,3
1639686511000,Moderna,101,19
1639685355000,Moderna,3,0
1639607057000,Moderna,311,111
1639588068000,Moderna,149,34
1639587694000,Moderna,369,161
1639587651000,Moderna,161,49
1639437071000,Moderna,405,67
1639410566000,Moderna,40,5
1639254782000,Moderna,40,2
1639192928000,Moderna,79,7
1639163521000,Moderna,38,3
1639145308000,Moderna,82,14
1639138725000,Moderna,74,13
1639138709000,Moderna,126,28
1639138637000,Moderna,45,11
1639138609000,Moderna,55,9
1639138158000,Moderna,160,36
1639088211000,Moderna,70,12
1639060757000,Moderna,16,0
1639060719000,Moderna,75,9
1638997316000,Moderna,43,9
1638988903000,Moderna,54,6
1638919186000,Moderna,42,4
1638891174000,Moderna,97,30
1638470622000,Moderna,23,3
1638412405000,Moderna,185,55
1638391158000,Moderna,47,5
1638378521000,Moderna,93,20
1638307385000,Moderna,95,11
1638294794000,Moderna,27,3
1637959128000,Moderna,563,178
1637959010000,Moderna,357,92
1637958774000,Moderna,2176,851
1637695298000,Moderna,59,9
1637618612000,Moderna,51,2
1637613544000,Moderna,62,13
