date,company,likecount,retweetcount
2019-09-16,Pfizer,10,2
2019-09-16,Pfizer,0,0
2019-09-15,Pfizer,12,4
2019-09-15,Pfizer,13,4
2019-09-14,Pfizer,25,3
2019-09-14,Pfizer,3,0
2019-09-13,Pfizer,14,5
2019-09-13,Pfizer,8,3
2019-09-12,Pfizer,174,63
2019-09-12,Pfizer,12,7
2019-09-12,Pfizer,14,3
2019-09-11,Pfizer,33,2
2019-09-11,Pfizer,10,5
2019-09-10,Pfizer,13,3
2019-09-10,Pfizer,11,3
2019-09-10,Pfizer,1,0
2019-09-09,Pfizer,47,6
2019-09-09,Pfizer,27,5
2019-09-08,Pfizer,36,14
2019-09-07,Pfizer,60,16
2019-09-06,Pfizer,9,3
2019-09-06,Pfizer,23,11
2019-09-05,Pfizer,20,5
2019-09-05,Pfizer,102,37
2019-09-05,Pfizer,34,13
2019-09-05,Pfizer,20,6
2019-09-05,Pfizer,12,6
2019-09-04,Pfizer,130,34
2019-09-04,Pfizer,15,3
2019-09-03,Pfizer,31,5
2019-08-30,Pfizer,21,6
2019-08-30,Pfizer,8,4
2019-08-27,Pfizer,12,8
2019-08-27,Pfizer,11,5
2019-08-24,Pfizer,14,5
2019-08-23,Pfizer,28,6
2019-08-22,Pfizer,18,13
2019-08-22,Pfizer,15,4
2019-08-21,Pfizer,49,14
2019-08-20,Pfizer,29,13
2019-08-20,Pfizer,9,3
2019-08-20,Pfizer,14,2
2019-08-19,Pfizer,19,7
2019-08-15,Pfizer,17,7
2019-08-15,Pfizer,80,24
2019-08-14,Pfizer,14,4
2019-08-08,Pfizer,15,4
2019-08-07,Pfizer,7,0
2019-08-07,Pfizer,50,12
2019-08-06,Pfizer,18,2
2019-08-06,Pfizer,16,4
2019-08-06,Pfizer,9,4
2019-08-05,Pfizer,19,1
2019-08-05,Pfizer,29,7
2019-08-05,Pfizer,54,13
2019-08-05,Pfizer,10,1
2019-08-05,Pfizer,57,9
2019-08-02,Pfizer,22,4
2019-08-02,Pfizer,12,5
2019-08-01,Pfizer,84,26
2019-07-31,Pfizer,12,2
2019-07-31,Pfizer,31,4
2019-07-30,Pfizer,10,4
2019-07-30,Pfizer,5,2
2019-07-30,Pfizer,36,4
2019-07-29,Pfizer,60,9
2019-07-29,Pfizer,8,4
2019-07-27,Pfizer,11,1
2019-07-26,Pfizer,0,0
2019-07-26,Pfizer,48,5
2019-07-26,Pfizer,4,2
2019-07-26,Pfizer,22,8
2019-07-25,Pfizer,31,5
2019-07-25,Pfizer,18,6
2019-07-24,Pfizer,15,4
2019-07-24,Pfizer,19,8
2019-07-24,Pfizer,17,3
2019-07-22,Pfizer,17,6
2019-07-20,Pfizer,11,2
2019-07-18,Pfizer,19,6
2019-07-18,Pfizer,12,3
2019-07-17,Pfizer,24,3
2019-07-17,Pfizer,52,7
2019-07-17,Pfizer,12,0
2019-07-17,Pfizer,16,8
2019-07-17,Pfizer,25,4
2019-07-16,Pfizer,7,3
2019-07-15,Pfizer,95,18
2019-07-15,Pfizer,0,0
2019-07-14,Pfizer,0,0
2019-07-10,Pfizer,17,3
2019-07-10,Pfizer,12,4
2019-07-10,Pfizer,0,0
2019-07-09,Pfizer,15,3
2019-07-04,Pfizer,30,8
2019-07-02,Pfizer,6,2
2019-07-01,Pfizer,8,4
2019-07-01,Pfizer,39,8
2019-06-30,Pfizer,22,5
2019-06-29,Pfizer,9,1
2019-06-29,Pfizer,12,5
2019-06-28,Pfizer,26,6
2019-06-28,Pfizer,2,1
2019-06-27,Pfizer,42,6
2019-06-26,Pfizer,10,3
2019-06-26,Pfizer,88,19
2019-06-25,Pfizer,8,1
2019-06-25,Pfizer,9,2
2019-06-25,Pfizer,0,0
2019-06-23,Pfizer,25,5
2019-06-22,Pfizer,77,10
2019-06-22,Pfizer,101,16
2019-06-22,Pfizer,23,2
2019-06-22,Pfizer,12,4
2019-06-21,Pfizer,20,8
2019-06-21,Pfizer,11,5
2019-06-21,Pfizer,21,2
2019-06-21,Pfizer,28,2
2019-06-20,Pfizer,12,2
2019-06-20,Pfizer,14,3
2019-06-20,Pfizer,46,6
2019-06-19,Pfizer,15,5
2019-06-19,Pfizer,2,0
2019-06-19,Pfizer,10,2
2019-06-19,Pfizer,5,2
2019-06-19,Pfizer,18,5
2019-06-19,Pfizer,34,12
2019-06-19,Pfizer,3,0
2019-06-19,Pfizer,6,3
2019-06-19,Pfizer,44,25
2019-06-17,Pfizer,2,0
2019-06-17,Pfizer,4,1
2019-06-17,Pfizer,8,2
2019-06-16,Pfizer,24,4
2019-06-15,Pfizer,18,1
2019-06-14,Pfizer,24,7
2019-06-14,Pfizer,13,1
2019-06-13,Pfizer,15,5
2019-06-13,Pfizer,11,2
2019-06-12,Pfizer,17,4
2019-06-12,Pfizer,0,0
2019-06-11,Pfizer,15,1
2019-06-11,Pfizer,7,3
2019-06-11,Pfizer,0,0
2019-06-11,Pfizer,15,1
2019-06-10,Pfizer,0,0
2019-06-10,Pfizer,11,4
2019-06-10,Pfizer,18,6
2019-06-09,Pfizer,7,3
2019-06-08,Pfizer,15,6
2019-06-08,Pfizer,8,4
2019-06-08,Pfizer,1,0
2019-06-06,Pfizer,18,5
2019-06-05,Pfizer,75,32
2019-06-05,Pfizer,68,33
2019-06-05,Pfizer,59,34
2019-06-05,Pfizer,173,83
2019-06-05,Pfizer,17,6
2019-06-05,Pfizer,12,2
2019-06-05,Pfizer,30,8
2019-06-05,Pfizer,10,3
2019-06-05,Pfizer,6,0
2019-06-04,Pfizer,12,1
2019-06-04,Pfizer,34,6
2019-06-04,Pfizer,9,2
2019-06-04,Pfizer,25,6
2019-06-04,Pfizer,4,2
2019-06-04,Pfizer,24,4
2019-06-03,Pfizer,28,5
2019-06-03,Pfizer,70,23
2019-06-03,Pfizer,10,3
2019-06-02,Pfizer,18,5
2019-06-02,Pfizer,24,5
2019-06-02,Pfizer,17,1
2019-06-02,Pfizer,0,0
2019-06-01,Pfizer,38,17
2019-06-01,Pfizer,259,54
2019-06-01,Pfizer,30,5
2019-06-01,Pfizer,14,4
2019-05-31,Pfizer,28,5
2019-05-31,Pfizer,9,1
2019-05-31,Pfizer,8,3
2019-05-31,Pfizer,17,7
2019-05-31,Pfizer,3,3
2019-05-31,Pfizer,33,11
2019-05-31,Pfizer,10,1
2019-05-31,Pfizer,4,1
2019-05-31,Pfizer,13,7
2019-05-31,Pfizer,13,4
2019-05-30,Pfizer,38,9
2019-05-30,Pfizer,43,11
2019-05-30,Pfizer,15,6
2019-05-30,Pfizer,16,3
2019-05-30,Pfizer,11,6
2019-05-29,Pfizer,9,4
2019-05-29,Pfizer,3,1
2019-05-29,Pfizer,14,3
2019-05-29,Pfizer,5,3
2019-05-28,Pfizer,23,12
2019-05-28,Pfizer,21,3
2019-05-24,Pfizer,63,29
2019-05-23,Pfizer,35,7
2019-05-23,Pfizer,9,1
2019-05-23,Pfizer,20,7
2019-05-23,Pfizer,3,2
2019-05-21,Pfizer,27,2
2019-05-21,Pfizer,30,16
2019-05-21,Pfizer,141,24
2019-05-20,Pfizer,13,3
2019-05-20,Pfizer,11,3
2019-05-20,Pfizer,5,3
2019-05-20,Pfizer,8,4
2019-05-20,Pfizer,60,18
2019-05-20,Pfizer,8,2
2019-05-20,Pfizer,20,3
2019-05-20,Pfizer,16,5
2019-05-19,Pfizer,20,6
2019-05-19,Pfizer,5,3
2019-05-19,Pfizer,6,1
2019-05-19,Pfizer,17,8
2019-05-19,Pfizer,14,5
2019-05-19,Pfizer,35,11
2019-05-19,Pfizer,20,5
2019-05-18,Pfizer,12,5
2019-05-17,Pfizer,29,7
2019-05-17,Pfizer,22,4
2019-05-17,Pfizer,6,4
2019-05-17,Pfizer,7,4
2019-05-17,Pfizer,38,9
2019-05-17,Pfizer,97,41
2019-05-17,Pfizer,10,5
2019-05-17,Pfizer,8,2
2019-05-17,Pfizer,13,4
2019-05-16,Pfizer,13,5
2019-05-16,Pfizer,9,6
2019-05-16,Pfizer,1,0
2019-05-16,Pfizer,7,3
2019-05-15,Pfizer,12,5
2019-05-15,Pfizer,12,2
2019-05-14,Pfizer,11,6
2019-05-14,Pfizer,8,2
2019-05-12,Pfizer,21,1
2019-05-12,Pfizer,10,3
2019-05-10,Pfizer,31,11
2019-05-10,Pfizer,14,5
2019-05-09,Pfizer,14,4
2019-05-09,Pfizer,52,7
2019-05-09,Pfizer,1,0
2019-05-09,Pfizer,17,4
2019-05-09,Pfizer,33,8
2019-05-09,Pfizer,18,3
2019-05-09,Pfizer,33,10
2019-05-09,Pfizer,34,14
2019-05-09,Pfizer,29,6
2019-05-08,Pfizer,25,10
2019-05-08,Pfizer,14,5
2019-05-08,Pfizer,15,4
2019-05-07,Pfizer,13,4
2019-05-07,Pfizer,14,5
2019-05-06,Pfizer,27,7
2019-05-06,Pfizer,18,3
2019-05-03,Pfizer,18,7
2019-05-01,Pfizer,13,6
2019-05-01,Pfizer,13,7
2019-05-01,Pfizer,68,27
2019-04-30,Pfizer,18,7
2019-04-29,Pfizer,13,6
2019-04-28,Pfizer,130,46
2019-04-26,Pfizer,21,6
2019-04-26,Pfizer,13,6
2019-04-26,Pfizer,17,10
2019-04-26,Pfizer,14,6
2019-04-25,Pfizer,17,10
2019-04-25,Pfizer,181,54
2019-04-24,Pfizer,73,31
2019-04-24,Pfizer,104,31
2019-04-24,Pfizer,14,6
2019-04-23,Pfizer,11,5
2019-04-22,Pfizer,48,16
2019-04-21,Pfizer,25,7
2019-04-20,Pfizer,30,17
2019-04-18,Pfizer,12,8
2019-04-18,Pfizer,16,8
2019-04-18,Pfizer,50,9
2019-04-17,Pfizer,14,3
2019-04-17,Pfizer,17,5
2019-04-17,Pfizer,39,10
2019-04-17,Pfizer,35,11
2019-04-16,Pfizer,27,11
2019-04-16,Pfizer,13,3
2019-04-16,Pfizer,125,72
2019-04-16,Pfizer,16,4
2019-04-15,Pfizer,23,5
2019-04-15,Pfizer,19,12
2019-04-13,Pfizer,0,0
2019-04-13,Pfizer,36,14
2019-04-12,Pfizer,10,4
2019-04-12,Pfizer,13,3
2019-04-12,Pfizer,8,4
2019-04-11,Pfizer,28,7
2019-04-11,Pfizer,13,5
2019-04-10,Pfizer,20,8
2019-04-10,Pfizer,26,5
2019-04-10,Pfizer,27,18
2019-04-10,Pfizer,23,6
2019-04-04,Pfizer,1,0
2019-04-03,Pfizer,17,2
2019-04-03,Pfizer,18,5
2019-04-02,Pfizer,12,3
2019-04-02,Pfizer,18,4
2019-04-02,Pfizer,0,0
2019-04-02,Pfizer,1,0
2019-04-02,Pfizer,34,6
2019-04-01,Pfizer,31,9
2019-03-31,Pfizer,15,4
2019-03-31,Pfizer,19,2
2019-03-31,Pfizer,18,2
2019-03-29,Pfizer,93,21
2019-03-28,Pfizer,7,5
2019-03-28,Pfizer,37,10
2019-03-26,Pfizer,13,2
2019-03-26,Pfizer,25,10
2019-03-25,Pfizer,6,2
2019-03-25,Pfizer,7,1
2019-03-25,Pfizer,14,1
2019-03-22,Pfizer,55,17
2019-03-22,Pfizer,10,3
2019-03-21,Pfizer,0,0
2019-03-21,Pfizer,50,8
2019-03-20,Pfizer,0,0
2019-03-20,Pfizer,13,4
2019-03-19,Pfizer,14,2
2019-03-18,Pfizer,18,2
2019-03-14,Pfizer,38,14
2019-03-14,Pfizer,37,9
2019-03-13,Pfizer,32,8
2019-03-13,Pfizer,45,12
2019-03-12,Pfizer,21,8
2019-03-12,Pfizer,8,4
2019-03-12,Pfizer,16,3
2019-03-11,Pfizer,26,5
2019-03-10,Pfizer,37,8
2019-03-08,Pfizer,59,18
2019-03-08,Pfizer,49,10
2019-03-08,Pfizer,25,4
2019-03-06,Pfizer,19,5
2019-03-06,Pfizer,16,6
2019-03-05,Pfizer,13,4
2019-03-04,Pfizer,15,5
2019-03-04,Pfizer,17,6
2019-03-04,Pfizer,0,0
2019-03-02,Pfizer,7,3
2019-03-01,Pfizer,0,0
2019-03-01,Pfizer,16,3
2019-03-01,Pfizer,9,1
2019-03-01,Pfizer,15,2
2019-03-01,Pfizer,9,2
2019-03-01,Pfizer,6,1
2019-03-01,Pfizer,10,2
2019-03-01,Pfizer,11,1
2019-03-01,Pfizer,0,0
2019-03-01,Pfizer,17,3
2019-02-28,Pfizer,6,2
2019-02-28,Pfizer,40,14
2019-02-28,Pfizer,15,4
2019-02-27,Pfizer,34,4
2019-02-27,Pfizer,14,5
2019-02-26,Pfizer,18,16
2019-02-26,Pfizer,7,0
2019-02-26,Pfizer,13,2
2019-02-26,Pfizer,20,2
2019-02-26,Pfizer,10,2
2019-02-26,Pfizer,28,5
2019-02-26,Pfizer,16,2
2019-02-26,Pfizer,32,8
2019-02-26,Pfizer,26,10
2019-02-26,Pfizer,26,4
2019-02-26,Pfizer,34,7
2019-02-26,Pfizer,10,3
2019-02-25,Pfizer,69,33
2019-02-25,Pfizer,12,3
2019-02-22,Pfizer,0,0
2019-02-21,Pfizer,13,5
2019-02-20,Pfizer,22,4
2019-02-19,Pfizer,7,2
2019-02-19,Pfizer,27,8
2019-02-19,Pfizer,16,6
2019-02-18,Pfizer,150,70
2019-02-17,Pfizer,13,10
2019-02-16,Pfizer,12,5
2019-02-15,Pfizer,158,32
2019-02-15,Pfizer,0,0
2019-02-14,Pfizer,76,21
2019-02-14,Pfizer,20,9
2019-02-13,Pfizer,21,6
2019-02-12,Pfizer,10,5
2019-02-11,Pfizer,15,11
2019-02-08,Pfizer,48,16
2019-02-06,Pfizer,23,12
2019-02-06,Pfizer,1,0
2019-02-05,Pfizer,19,7
2019-02-04,Pfizer,105,30
2019-02-04,Pfizer,228,95
2019-02-04,Pfizer,113,43
2019-02-04,Pfizer,107,44
2019-02-01,Pfizer,16,4
2019-01-31,Pfizer,12,4
2019-01-30,Pfizer,10,3
2019-01-29,Pfizer,12,6
2019-01-28,Pfizer,0,0
2019-01-25,Pfizer,14,4
2019-01-23,Pfizer,16,8
2019-01-23,Pfizer,47,11
2019-01-23,Pfizer,0,0
2019-01-18,Pfizer,0,0
2019-01-18,Pfizer,11,5
2019-01-17,Pfizer,90,28
2019-01-17,Pfizer,10,13
2019-01-16,Pfizer,20,7
2019-01-13,Pfizer,21,13
2019-01-12,Pfizer,0,0
2019-01-11,Pfizer,11,7
2019-01-11,Pfizer,29,9
2019-01-10,Pfizer,11,7
2019-01-10,Pfizer,11,1
2019-01-10,Pfizer,16,13
2019-01-09,Pfizer,10,9
2019-01-09,Pfizer,9,5
2019-01-09,Pfizer,9,6
2019-01-09,Pfizer,14,10
2019-01-08,Pfizer,14,5
2019-01-08,Pfizer,16,5
2019-01-07,Pfizer,38,13
2019-01-07,Pfizer,10,6
2019-01-07,Pfizer,22,2
2019-01-07,Pfizer,12,5
2019-01-06,Pfizer,52,14
2019-01-04,Pfizer,22,7
2019-01-04,Pfizer,0,0
2019-01-04,Pfizer,0,0
2019-01-01,Pfizer,20,6
2019-01-01,Pfizer,29,8
2022-11-24,Moderna,40,5
2022-11-22,Moderna,11,0
2022-11-22,Moderna,19,1
2022-11-21,Moderna,23,9
2022-11-21,Moderna,70,21
2022-11-17,Moderna,24,1
2022-11-16,Moderna,8,0
2022-11-16,Moderna,20,3
2022-11-16,Moderna,8,0
2022-11-16,Moderna,26,3
2022-11-15,Moderna,16,2
2022-11-15,Moderna,26,2
2022-11-15,Moderna,19,3
2022-11-14,Moderna,28,6
2022-11-14,Moderna,18,4
2022-11-14,Moderna,43,12
2022-11-14,Moderna,46,12
2022-11-14,Moderna,145,46
2022-11-11,Moderna,28,6
2022-11-11,Moderna,28,3
2022-11-10,Moderna,14,0
2022-11-10,Moderna,35,5
2022-11-10,Moderna,24,2
2022-11-09,Moderna,16,1
2022-11-09,Moderna,25,2
2022-11-08,Moderna,8,0
2022-11-08,Moderna,16,1
2022-11-08,Moderna,17,1
2022-11-07,Moderna,11,2
2022-11-07,Moderna,16,0
2022-11-07,Moderna,39,5
2022-11-07,Moderna,25,7
2022-11-07,Moderna,19,4
2022-11-07,Moderna,163,22
2022-11-07,Moderna,20,3
2022-11-04,Moderna,3,0
2022-11-04,Moderna,31,2
2022-11-04,Moderna,37,6
2022-11-03,Moderna,28,5
2022-11-03,Moderna,47,6
2022-11-03,Moderna,54,12
2022-11-03,Moderna,49,5
2022-11-02,Moderna,12,1
2022-11-02,Moderna,36,5
2022-11-01,Moderna,13,0
2022-11-01,Moderna,18,1
2022-11-01,Moderna,45,13
2022-10-31,Moderna,75,10
2022-10-31,Moderna,62,9
2022-10-28,Moderna,32,10
2022-10-28,Moderna,19,3
2022-10-27,Moderna,15,0
2022-10-27,Moderna,28,4
2022-10-25,Moderna,13,1
2022-10-25,Moderna,10,0
2022-10-25,Moderna,31,5
2022-10-25,Moderna,17,1
2022-10-25,Moderna,46,4
2022-10-24,Moderna,60,23
2022-10-23,Moderna,11,0
2022-10-23,Moderna,12,1
2022-10-23,Moderna,60,8
2022-10-21,Moderna,24,3
2022-10-21,Moderna,7,1
2022-10-20,Moderna,12,2
2022-10-20,Moderna,10,0
2022-10-19,Moderna,19,1
2022-10-19,Moderna,21,1
2022-10-19,Moderna,49,9
2022-10-19,Moderna,12,3
2022-10-19,Moderna,33,7
2022-10-19,Moderna,15,1
2022-10-19,Moderna,23,4
2022-10-19,Moderna,19,2
2022-10-19,Moderna,15,4
2022-10-19,Moderna,66,22
2022-10-18,Moderna,10,0
2022-10-18,Moderna,15,1
2022-10-18,Moderna,36,6
2022-10-17,Moderna,53,14
2022-10-17,Moderna,34,8
2022-10-17,Moderna,36,15
2022-10-14,Moderna,47,1
2022-10-12,Moderna,42,10
2022-10-12,Moderna,34,10
2022-10-12,Moderna,160,54
2022-10-12,Moderna,104,25
2022-10-11,Moderna,40,8
2022-10-06,Moderna,30,3
2022-10-05,Moderna,59,6
2022-10-03,Moderna,68,15
2022-09-30,Moderna,50,5
2022-09-29,Moderna,23,2
2022-09-29,Moderna,50,4
2022-09-28,Moderna,30,1
2022-09-28,Moderna,37,4
2022-09-28,Moderna,63,15
2022-09-26,Moderna,86,20
2022-09-23,Moderna,279,30
2022-09-23,Moderna,204,60
2022-09-22,Moderna,23,4
2022-09-21,Moderna,15,0
2022-09-20,Moderna,40,9
2022-09-19,Moderna,77,22
2022-09-16,Moderna,33,5
2022-09-15,Moderna,31,2
2022-09-15,Moderna,93,20
2022-09-13,Moderna,59,10
2022-09-12,Moderna,22,2
2022-09-12,Moderna,61,4
2022-09-12,Moderna,93,32
2022-09-12,Moderna,55,6
2022-09-11,Moderna,42,4
2022-09-10,Moderna,43,5
2022-09-10,Moderna,42,5
2022-09-10,Moderna,80,9
2022-09-08,Moderna,24,6
2022-09-08,Moderna,33,7
2022-09-08,Moderna,14,0
2022-09-08,Moderna,12,0
2022-09-08,Moderna,12,0
2022-09-08,Moderna,55,11
2022-09-06,Moderna,35,5
2022-09-06,Moderna,8,0
2022-09-06,Moderna,33,7
2022-09-02,Moderna,166,21
2022-09-01,Moderna,40,3
2022-09-01,Moderna,51,12
2022-09-01,Moderna,28,7
2022-09-01,Moderna,57,10
2022-08-31,Moderna,255,103
2022-08-31,Moderna,16,2
2022-08-31,Moderna,63,11
2022-08-30,Moderna,30,9
2022-08-30,Moderna,27,6
2022-08-30,Moderna,20,1
2022-08-30,Moderna,34,12
2022-08-29,Moderna,24,5
2022-08-29,Moderna,59,11
2022-08-29,Moderna,34,1
2022-08-29,Moderna,60,16
2022-08-26,Moderna,52,23
2022-08-26,Moderna,150,79
2022-08-25,Moderna,75,22
2022-08-25,Moderna,114,17
2022-08-24,Moderna,64,9
2022-08-23,Moderna,144,18
2022-08-23,Moderna,95,12
2022-08-23,Moderna,594,165
2022-08-23,Moderna,12,1
2022-08-23,Moderna,33,7
2022-08-22,Moderna,35,9
2022-08-22,Moderna,122,26
2022-08-19,Moderna,33,9
2022-08-18,Moderna,47,9
2022-08-17,Moderna,88,10
2022-08-17,Moderna,36,7
2022-08-16,Moderna,74,17
2022-08-15,Moderna,63,9
2022-08-15,Moderna,84,21
2022-08-15,Moderna,288,125
2022-08-12,Moderna,18,3
2022-08-11,Moderna,644,137
2022-08-10,Moderna,62,10
2022-08-09,Moderna,34,5
2022-08-09,Moderna,95,21
2022-08-03,Moderna,32,7
2022-08-03,Moderna,65,8
2022-08-03,Moderna,22,2
2022-08-03,Moderna,35,10
2022-08-01,Moderna,124,19
2022-07-29,Moderna,283,106
2022-07-26,Moderna,46,12
2022-07-22,Moderna,18,2
2022-07-22,Moderna,15,0
2022-07-22,Moderna,43,10
2022-07-21,Moderna,48,10
2022-07-20,Moderna,41,3
2022-07-19,Moderna,20,5
2022-07-19,Moderna,22,2
2022-07-19,Moderna,14,2
2022-07-19,Moderna,55,11
2022-07-15,Moderna,33,5
2022-07-15,Moderna,57,13
2022-07-14,Moderna,71,16
2022-07-14,Moderna,44,7
2022-07-14,Moderna,75,20
2022-07-12,Moderna,27,3
2022-07-12,Moderna,20,0
2022-07-12,Moderna,96,22
2022-07-11,Moderna,293,48
2022-07-11,Moderna,138,21
2022-07-11,Moderna,898,251
2022-07-07,Moderna,29,6
2022-07-06,Moderna,49,12
2022-07-04,Moderna,37,3
2022-06-30,Moderna,120,18
2022-06-30,Moderna,180,46
2022-06-27,Moderna,37,9
2022-06-24,Moderna,29,7
2022-06-22,Moderna,245,19
2022-06-22,Moderna,178,27
2022-06-22,Moderna,798,223
2022-06-22,Moderna,25,1
2022-06-22,Moderna,30,2
2022-06-22,Moderna,113,24
2022-06-21,Moderna,12,0
2022-06-21,Moderna,26,1
2022-06-17,Moderna,63,10
2022-06-17,Moderna,57,9
2022-06-17,Moderna,287,56
2022-06-15,Moderna,13,0
2022-06-15,Moderna,27,0
2022-06-14,Moderna,32,5
2022-06-13,Moderna,24,9
2022-06-09,Moderna,9,0
2022-06-09,Moderna,40,8
2022-06-08,Moderna,102,14
2022-06-08,Moderna,1466,528
2022-06-07,Moderna,24,2
2022-06-07,Moderna,35,5
2022-06-07,Moderna,118,28
2022-06-03,Moderna,44,6
2022-06-03,Moderna,34,9
2022-06-02,Moderna,20,4
2022-06-02,Moderna,19,5
2022-06-02,Moderna,50,12
2022-06-01,Moderna,38,8
2022-05-31,Moderna,92,15
2022-05-31,Moderna,25,2
2022-05-31,Moderna,63,11
2022-05-24,Moderna,24,2
2022-05-24,Moderna,42,5
2022-05-24,Moderna,51,4
2022-05-23,Moderna,57,4
2022-05-20,Moderna,33,2
2022-05-20,Moderna,33,1
2022-05-19,Moderna,61,12
2022-05-19,Moderna,21,2
2022-05-18,Moderna,15,2
2022-05-18,Moderna,60,18
2022-05-18,Moderna,70,5
2022-05-18,Moderna,30,6
2022-05-18,Moderna,105,30
2022-05-17,Moderna,21,1
2022-05-17,Moderna,22,2
2022-05-17,Moderna,35,8
2022-05-16,Moderna,20,0
2022-05-16,Moderna,72,10
2022-05-13,Moderna,20,0
2022-05-13,Moderna,63,1
2022-05-13,Moderna,42,3
2022-05-13,Moderna,33,2
2022-05-13,Moderna,53,7
2022-05-12,Moderna,70,4
2022-05-12,Moderna,28,1
2022-05-11,Moderna,51,10
2022-05-09,Moderna,41,9
2022-05-09,Moderna,45,8
2022-05-08,Moderna,71,8
2022-05-06,Moderna,35,3
2022-05-04,Moderna,47,5
2022-05-04,Moderna,68,14
2022-05-04,Moderna,112,24
2022-05-04,Moderna,55,9
2022-05-04,Moderna,34,7
2022-05-04,Moderna,23,2
2022-05-04,Moderna,39,12
2022-04-29,Moderna,36,6
2022-04-29,Moderna,220,53
2022-04-29,Moderna,38,3
2022-04-29,Moderna,180,36
2022-04-29,Moderna,30,3
2022-04-29,Moderna,116,25
2022-04-28,Moderna,97,16
2022-04-28,Moderna,975,321
2022-04-27,Moderna,28,2
2022-04-27,Moderna,13,0
2022-04-27,Moderna,44,4
2022-04-27,Moderna,95,18
2022-04-26,Moderna,90,10
2022-04-26,Moderna,109,25
2022-04-25,Moderna,60,10
2022-04-22,Moderna,30,6
2022-04-22,Moderna,28,5
2022-04-22,Moderna,21,2
2022-04-22,Moderna,39,6
2022-04-21,Moderna,14,1
2022-04-21,Moderna,14,2
2022-04-21,Moderna,31,8
2022-04-21,Moderna,33,6
2022-04-20,Moderna,140,23
2022-04-19,Moderna,32,5
2022-04-19,Moderna,166,35
2022-04-19,Moderna,119,17
2022-04-19,Moderna,587,215
2022-04-11,Moderna,20,2
2022-04-11,Moderna,22,5
2022-04-11,Moderna,11,3
2022-04-11,Moderna,41,6
2022-04-11,Moderna,42,7
2022-04-11,Moderna,44,10
2022-04-11,Moderna,22,3
2022-04-11,Moderna,88,22
2022-04-08,Moderna,36,5
2022-04-07,Moderna,38,6
2022-04-07,Moderna,37,9
2022-04-07,Moderna,38,9
2022-04-07,Moderna,59,18
2022-04-04,Moderna,0,0
2022-04-04,Moderna,65,8
2022-04-01,Moderna,29,4
2022-03-30,Moderna,50,9
2022-03-29,Moderna,58,14
2022-03-29,Moderna,128,47
2022-03-28,Moderna,38,7
2022-03-28,Moderna,98,32
2022-03-25,Moderna,17,2
2022-03-25,Moderna,61,9
2022-03-24,Moderna,66,13
2022-03-24,Moderna,74,17
2022-03-24,Moderna,87,21
2022-03-24,Moderna,59,10
2022-03-24,Moderna,81,16
2022-03-24,Moderna,299,75
2022-03-24,Moderna,39,10
2022-03-24,Moderna,46,8
2022-03-24,Moderna,31,7
2022-03-24,Moderna,41,10
2022-03-24,Moderna,39,3
2022-03-24,Moderna,99,37
2022-03-24,Moderna,74,18
2022-03-24,Moderna,58,10
2022-03-24,Moderna,38,9
2022-03-23,Moderna,52,9
2022-03-23,Moderna,103,17
2022-03-23,Moderna,353,68
2022-03-23,Moderna,211,32
2022-03-23,Moderna,945,369
2022-03-22,Moderna,53,13
2022-03-22,Moderna,74,13
2022-03-22,Moderna,150,30
2022-03-21,Moderna,37,4
2022-03-21,Moderna,17,3
2022-03-21,Moderna,56,12
2022-03-18,Moderna,37,3
2022-03-18,Moderna,52,14
2022-03-18,Moderna,197,58
2022-03-17,Moderna,21,0
2022-03-17,Moderna,40,3
2022-03-17,Moderna,111,22
2022-03-16,Moderna,26,5
2022-03-16,Moderna,24,4
2022-03-16,Moderna,53,14
2022-03-15,Moderna,37,12
2022-03-15,Moderna,38,6
2022-03-15,Moderna,40,4
2022-03-14,Moderna,52,10
2022-03-14,Moderna,50,9
2022-03-14,Moderna,431,144
2022-03-11,Moderna,25,4
2022-03-10,Moderna,90,19
2022-03-10,Moderna,149,57
2022-03-10,Moderna,14,3
2022-03-10,Moderna,34,9
2022-03-08,Moderna,44,8
2022-03-08,Moderna,15,4
2022-03-08,Moderna,34,8
2022-03-08,Moderna,34,4
2022-03-08,Moderna,99,13
2022-03-08,Moderna,31,6
2022-03-08,Moderna,28,9
2022-03-08,Moderna,14,2
2022-03-08,Moderna,19,3
2022-03-08,Moderna,67,12
2022-03-07,Moderna,119,33
2022-03-07,Moderna,130,84
2022-03-07,Moderna,813,553
2022-03-06,Moderna,164,25
2022-03-03,Moderna,65,10
2022-03-03,Moderna,81,16
2022-03-03,Moderna,37,9
2022-03-01,Moderna,7,0
2022-03-01,Moderna,22,1
2022-03-01,Moderna,86,16
2022-02-28,Moderna,7,0
2022-02-28,Moderna,47,7
2022-02-28,Moderna,39,5
2022-02-28,Moderna,51,9
2022-02-25,Moderna,40,6
2022-02-25,Moderna,32,1
2022-02-25,Moderna,26,4
2022-02-25,Moderna,43,4
2022-02-24,Moderna,26,2
2022-02-24,Moderna,57,15
2022-02-24,Moderna,44,6
2022-02-24,Moderna,35,12
2022-02-24,Moderna,33,5
2022-02-24,Moderna,86,25
2022-02-24,Moderna,54,19
2022-02-24,Moderna,120,47
2022-02-24,Moderna,42,12
2022-02-23,Moderna,16,3
2022-02-23,Moderna,35,5
